,index,date,caption,comments,likes
161,161,2019-07-19 03:25:45,"Facial roller 
Rose quartz and Aventurine available at SGD 25

Amethyst available at SGD 29

DM if interested 👆🏻",1,27
162,162,2019-07-18 03:00:41,"Purple Flourite Crystal Skull 826g

10cm(L) x 6.5cm(W) x 7.5cm(H)

Available at SGD138 (USD 102)
DM if interested 👆🏻",1,47
163,163,2019-07-17 02:45:10,"Planning for new stuff, coming soon.. by the way can you guess whats stone is that?",2,34
164,164,2019-07-16 02:22:54,"Blue Apatite Skull 650g

9cm (L) x 6cm (W) x 7cm (H)

Available at SGD 108 (USD 80)
DM if interested 👆🏻",1,39
165,165,2019-07-15 01:49:22,"Get ready for some crystal parade listed on my story!! Azurite malachite raw specimen, enjoy..",1,46
166,166,2019-07-14 02:52:43,"Smoky Amethyst Quartz 
Available at SGD28 (USD 21)
DM if interested 👆🏻",1,40
167,167,2019-07-13 03:13:34,"Smoky Amethyst Quartz 16g

3cm (L) x2cm (W) x 2.3cm (H)

Available at SGD28 (USD 21)
DM if interested 👆🏻",1,50
168,168,2019-07-11 02:34:40,"Handmade Orgonite Crystal.

My first batch of orgonite, not so perfect but with great healings energy.

Tiger Eyes, Clear quartz, Kunzite, Pyrite

Available at SGD 38 (USD 29)
DM if interested 👍🏻",1,47
169,169,2019-07-11 00:42:53,"Pyrite Crystal Skull

135 gram

5cm(L) x 3cm(W) x 3.5cm(H)

Available at SGD 38 (USD 28)
DM if interested 👆🏻",1,40
170,170,2019-07-10 02:14:14,"Chrysocolla Malachite Polish 213g (reserve)

9.5cm(L) x 8.5cm(L) x 3cm(H)

Available at SGD 68 (USD 52) (reserve)
DM if interested 👆🏻",8,101
171,171,2019-07-08 20:53:28,"Its here!! Long waited.. first row, astrophyllite, blue appatite and fluorite. back row, que sera and chevron amethyst.",2,84
172,172,2019-07-08 01:19:29,"Super Seven Crystal Point

Available at SGD 38 (USD 28)
DM if interested 👆🏻
I have a more then 1 piece",2,41
173,173,2019-07-07 17:28:25,"Rainbow Fluorite Point

Available at SGD 68 (USD 50)
DM if interested 👆🏻",1,54
174,174,2019-07-06 02:24:01,"Rosasite with calcite 38gram

4.5cm(L) x 3cm(W) x 3.3cm(H)

Available at SGD 45 (USD33)
DM if interested 👆🏻",1,40
175,175,2019-07-05 02:30:13,"Epidote Cluster 23gram

4cm(L) x 2.5cm(W) x 2.5cm(H)

Available at SGD 38 (USD 28)
DM if interested 👆🏻 Epidote energies will fill you with dreams and inspiration so that you will never feel satisfied with an uninspired life. It will make you realise that life is too short to be spend living a mediocre one",1,30
176,176,2019-07-04 01:47:10,"Isn’t the colour mesmerising, so real, thanks for sharing this lovely bits to me.. I can look at it all day, everyday and day after!!",6,45
177,177,2019-07-03 01:39:26,"Rainbow Obsidian Heart Shape 336g

8cm (L) x 8.5cm (W) x 4cm (H)

SGD 68 (USD 51) 
DM if interested 👆🏻",1,37
178,178,2019-07-02 01:22:51,"Chrysocolla Malachite Polish 189g

8.5cm(L) x 7.5cm(L) x 2.5cm(H)

Available at SGD 68 (USD 52)
DM if interested 👆🏻",3,58
179,179,2019-07-01 00:10:46,"127g Amethyst Spirits Quartz

9cm (L) x 5cm (W) x 5cm (H)

Available at SGD 48 (USD 36)
DM if interested 👍🏻",1,87
180,180,2019-06-29 02:55:47,"Green Fluorite Crystal Skull

96 gram

5cm(L) x 3.5cm(W) x 3.5cm(H)

Available at SGD 38 (USD 28)
DM if interested 👆🏻",5,60
181,181,2019-06-28 01:41:53,"Smoky Quartz Cluster 228g

9cm(L) x 8cm(W) x 5cm(H)

Available at SGD 75 (USD 56)
DM if interested 👆🏻",1,27
182,182,2019-06-27 00:45:19,"Chrysocolla Malachite Polish 220g

8.5cm(L) x 7cm(L) x 2.5cm(H)

Available at SGD 68 (USD 52)
DM if interested 👆🏻",1,48
183,183,2019-06-26 01:20:42,"Astrophyllite Crystal Skull 489g

8cm (L) x 5.5cm (W) x 6cm (H)

Available at SGD 88 (USD 65)
DM if interested 👆🏻",1,38
184,184,2019-06-25 02:53:54,"Lovely Shattuckite, Chrysocolla, Malachite and Cuprite Tumbles. They are powerful and strong minerals with great energy in them. All the way from Africa.",1,46
185,185,2019-06-24 02:05:56,"Tourmalinated Quartz 906g
6 inches (H)

Available at SGd 118 (USD 88)
DM if interested 👆🏻",5,137
186,186,2019-06-23 03:30:01,"RARE!! Pink Bi-colour Cobalto Calcite With Hematite 905g from Morocco

Available at SGD 218 (USD 161)
DM if interested 👆🏻",1,96
187,187,2019-06-22 01:24:49,"Amethyst Crystal Skull 1300g(SOLD)

12cm(L) x 8.5cm(W) x 10cm(H)

Available at SGD 220 (USD165)(SOLD)
DM if interested 👆🏻",3,60
188,188,2019-06-21 00:54:58,"Morion Quartz 519gram From Turkey

Available at SGD 260 (USD 192)
DM if interested 👍🏻",1,62
189,189,2019-06-20 01:04:25,"418g Citrine Skull (SOLD)
8.5cm (L) x 5cm (W) x 7cm (H)

Available at SGD 88 (USD 65) (SOLD)
DM if interested 👆🏻",1,41
190,190,2019-06-19 01:08:41,"Smoky Citrine Quartz

Available at SGD 78 (USD 58)
DM if interested",1,52
191,191,2019-06-18 00:48:58,"454g Amethyst Bowl 
Available at SGD 78 (USD 57)
DM if interested 👆🏻",2,68
192,192,2019-06-17 03:34:48,"Pyrite Skulls Anyone

Available, while stock last!! DM of interested 👆🏻",3,52
193,193,2019-06-16 02:41:52,"Chevron Amethyst Crystal Skull (2)

85 gram

5cm (L) x 3.5cm (W) x 4cm (H)

Available at SGD 38 (USD 28)
DM if interested 👆🏻",1,34
194,194,2019-06-16 02:35:24,"Chevron Amethyst Crystal Skull (1) (SOLD)

85 gram

5cm (L) x 3.5cm (W) x 4cm (H)

Available at SGD 38 (USD 28)(SOLD)
DM if interested 👆🏻",1,53
195,195,2019-06-15 00:45:01,"White Triangle Calcite 431g

Available at SGD 78 (USD 58)
DM if interested 👆🏻",1,74
196,196,2019-06-14 01:40:24,"Tourmalinated Quartz (aka Tourmaline Quartz) Skull

610gram (SOLD)

9.5cm (L) x 7cm (W) x 7cm (H)

Available at SGD 98 (USD 72)(SOLD)
DM if interested 👆🏻",1,94
197,197,2019-06-13 20:27:15,What have i done again? 😱,4,78
198,198,2019-06-13 01:58:22,"222g Rare Translucent Cubic Light Green Fluorite

9cm(L) x 7.5cm(W) x 3.3cm

Available at SGD 88 (USD 65)
DM if interested 👆🏻",1,54
199,199,2019-06-12 01:36:26,"RARE!! Red Hematite Phantom Quartz With Black Geothite 524g

Available at SGD 88 (USD 65)
DM if interested 👆🏻",1,67
200,200,2019-06-11 01:53:05,"Druzy Snow White Quartz

Available at SGD 38 (USD 28)
DM if interested 👆🏻",3,50
201,201,2019-06-10 02:10:22,"Translucent Trapezoidal Green Blue Fluorite Cluster

Available at SGD 78 (USD 58)(SOLD)
DM if interested 👆🏻",3,104
202,202,2019-06-09 10:08:46,"Chalcedony Nodule

Available at SGD 10 (USD 8)
PM if interested 👆🏻",1,70
203,203,2019-06-08 03:25:33,"Amethyst Spirit Quartz

Available at SGD 28 (USD 21)
DM if interested 👆🏻 Watch till end to see measurement",3,80
204,204,2019-06-08 03:16:34,"Amethyst Spirit Quartz (SOLD)

Available at SGD 28 (USD 21)(SOLD)
DM if interested 👆🏻 Watch till end to see measurement",1,62
205,205,2019-06-07 02:20:34,"Star Rose Quartz Sphere 37.5mm

Available at SGD 29 (USD 22)
DM if interested 👆🏻",3,97
206,206,2019-06-06 03:23:56,"Amethyst Spirits Quartz

Available at SGD 58 (USD 43)
DM if interested 👆🏻",5,83
207,207,2019-06-05 03:09:38,"Rainbow Fluorite Point

Available at SGD 68 (USD 50)
DM if interested 👆🏻",1,90
208,208,2019-06-03 20:49:39,"Wow!! What a great colour they have, all the way from South Africa..",4,94
209,209,2019-06-03 02:45:05,"229g Double Terminated Quartz

10cm(L) x 4.5cm(W) x 3.3cm(H)

Available at $42 (USD 31) 
DM if interested 👆🏻",2,58
210,210,2019-06-02 04:36:03,"60g Smoky Elestial Quartz

6.5cm(L) x 3.1cm(W) x 2.5cm(H)

Available at SGD 28 (USD 21)
DM if interested 👆🏻",1,67
211,211,2019-06-01 02:55:19,"Yellow Fluorite from Spain
Some with calcite on it

Each available at SGD 38 (USD 28)
DM if interested 👆🏻",1,66
212,212,2019-05-31 00:32:30,"281g Deep purple fluorite sphere
Sphere Size: 55mm
Fluorite with unique markings

Available at SGD 42 (USD 31)
DM if interested 👆🏻",1,81
213,213,2019-05-30 01:30:36,"75g Cubic Apophyllite on Zeolite

5.5cm(L) x 5cm(W) x 3.2cm(H)

Available at $30 (USD 22)
DM if interested 👆🏻",1,87
214,214,2019-05-29 02:47:06,Why are you there??!!! Please dont drop my crystals ok...,1,139
215,215,2019-05-28 01:28:01,"68g Gemmy Green Apophyllite and Zeolite

6cm(L) x 5cm(W) x 3.2cm(H)

Available at SGD48 (USD 35)
DM if interested 👆🏻",1,62
216,216,2019-05-27 01:41:47,(AUCTION CLOSED)Pyrite on Quartz🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding STARTS from 27/05/2019 0130 end in 24 hours time. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖Transaction is in Singapore dollars.💖,1,73
217,217,2019-05-27 01:33:26,(AUCTION CLOSED) Red Pyrite🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding STARTS from 27/05/2019 0130 end in 24 hours time. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖Transaction is in Singapore dollars.💖,1,53
218,218,2019-05-27 01:27:13,(AUCTION CLOSED) Pink Calcite🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding STARTS from 27/05/2019 0130 end in 24 hours time. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖Transaction is in Singapore dollars.💖,1,49
219,219,2019-05-26 03:20:29,"See Through Selenite Sphere

Available at $58 (USD 43)
DM if interested 👆🏻",4,74
220,220,2019-05-25 01:43:05,"Fibrous Malachite Raw 
Available at SGD 38 (USD 28)
DM if interested 👆🏻",2,86
221,221,2019-05-25 01:34:45,"Fibrous Malachite Raw 
Available at SGD 38 (USD 28)
DM if interested 👆🏻",2,97
222,222,2019-05-25 01:33:28,"Fibrous Malachite Raw 
Available at SGD 38 (USD 28)
DM if interested 👆🏻",3,67
223,223,2019-05-24 01:29:42,"Crystallised Azurite Malachite Raw Mineral

Available at SGD58 (USD 43)
DM if interested 👆🏻",4,146
224,224,2019-05-24 01:24:48,"Crystallised Azurite Malachite Raw Mineral

Available at SGD58 (USD 43)
DM if interested 👆🏻",3,75
225,225,2019-05-23 01:17:14,"Gemmy Yellow Fluorite From Spain (SOLD)

Available at SGD 42 (USD 31)(SOLD)
DM if interested 😁",1,66
226,226,2019-05-23 01:03:15,"Yellow Fluorite With Chalcopyrite

Available at SGD 48 (USD 36)
DM if interested 👆🏻",1,65
227,227,2019-05-22 02:44:43,"Rare Shape Druzy Amethyst (SOLD)

Available at SGD 58 (USD 43)(SOLD)
DM if interested 👆🏻",1,79
228,228,2019-05-21 02:02:41,"28g Red Quartz (Hematoid Quartz)

6cm(L) x 2cm(W) x 1.8cm(H)

Available at SGD 38 (USD 28)
DM if interested 👆🏻",1,42
229,229,2019-05-21 01:59:26,"33g Red Quartz (Hematoid Quartz)

5.5cm(L) x 4cm(W) x 3.2cm(H)

Available at SGD 38 (USD 28)
DM if interested 👆🏻",1,36
230,230,2019-05-21 01:54:36,"41g Red Quartz (Hematoid Quartz)

7cm (L) x 2.5cm (W) x 1.3cm (H)

Available at SGD 38 (USD 28)
DM if interested 👆🏻",2,41
231,231,2019-05-20 19:35:44,"Available at SGD 30 (USD 22)
DM if interested 👆🏻",4,203
232,232,2019-05-20 03:06:17,"302g Gemmy Celestite Cluster

7cm(L) x 3.5cm(W) x 5.5cm(H)

Available at $62 (USD 45)
DM if interested. 👆🏻",1,78
233,233,2019-05-19 02:28:07,(AUCTION CLOSED) Sphalerite with Quartz and Pyrite🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding STARTS from 19/05/2019 0200 end in 24 hours time. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖Transaction is in Singapore dollars.💖,1,42
234,234,2019-05-19 02:24:56,(AUCTION CLOSED) Epidote on Matrix With Calcite🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding STARTS from 19/05/2019 0200 end in 24 hours time. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖Transaction is in Singapore dollars.💖,6,54
235,235,2019-05-19 02:20:54,(AUCTION CLOSED) Pyrite ON Sphalerite With Calcite🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding STARTS from 19/05/2019 0200 end in 24 hours time. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖Transaction is in Singapore dollars.💖,6,73
236,236,2019-05-19 02:16:27,(AUCTION CLOSED) Mini Quartz Cluster🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding STARTS from 19/05/2019 0200 end in 24 hours time. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖Transaction is in Singapore dollars.💖,1,36
237,237,2019-05-19 02:12:22,(AUCTION CLOSED) Pointy Pink Mangano Calcite🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding STARTS from 19/05/2019 0200 end in 24 hours time. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖Transaction is in Singapore dollars.💖,4,64
238,238,2019-05-18 03:56:11,"35g Red Quartz (Hematoid Quartz)

7.5cm(L) x 2.5cm (W) x 1.7cm (H)

Available at SGD 38 (USD 28)
DM if interested 👆🏻",1,91
239,239,2019-05-17 02:11:48,"134g Purple Green Fluorite Slab

8.5cm(L) x 6.5cm(W) x 0.7cm(H)

Available at SGD 48 (USD35)
DM if interested 👆🏻",1,62
240,240,2019-05-16 03:01:15,"122g Gemmy Celestite Cluster

5.5cm(L) x 3.5cm(W) x 4cm(H) 
Available at $42 (USD 31)
DM if interested.",1,81
241,241,2019-05-15 03:10:59,"Selenite Sphere 
Available at $58 (USD 43)
DM if interested 👆🏻",1,62
242,242,2019-05-14 03:02:08,(AUCTION CLOSED) Calcite and Chlorite on Needle Quartz on Sphalerite 🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding STARTS from 14/05/2019 0245 end in 24 hours time. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,2,55
243,243,2019-05-14 02:51:53,(AUCTION CLOSED) Pink Calcite🔥Starting bid is $7🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding STARTS from 14/05/2019 0245 end in 24 hours time. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,40
244,244,2019-05-14 02:44:24,(AUCTION CLOSED) Pyrite On Mini Quartz Clusters🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding STARTS from 14/05/2019 0245 end in 24 hours time. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,43
245,245,2019-05-13 03:21:52,"Fluorite Point (SOLD)
Available at SGD 68 (USD 50)(SOLD)
DM if interested 💖",5,88
246,246,2019-05-12 03:54:12,"33g Rare Lepidolite Disc

9cm(L) x 7.5cm(W) x 0.2cm(H)

Available at $20 (USD 15)
DM if interested 👍🏻",3,85
247,247,2019-05-11 02:57:28,"226g Polished Amethyst Point

6cm(L) x 4.7cm(W) x 6.3cm(H)

Available at SGD 48 (USD 36)
DM if interested 👆🏻",5,94
248,248,2019-05-10 02:06:16,"265g Sodalite Raw Specimen

9.5cm(L) x 6cm(W) x 5.5cm(H)

Available at SGD 38 (USD 28)
DM if interested 👏🏻",3,65
249,249,2019-05-09 03:18:24,"Green Blue Purple Fluorite Point 
Available at $68 (USD 51)
DM if interested 👆🏻",4,80
250,250,2019-05-08 03:33:56,"40g Chrome Tourmaline / Vanadium Dravite 
Landanai, Arusha District, Tanzania

4.7cm(L) x 2.8cm(W) x 2cm(H)

Available at SGD 88 (USD 65)
DM if interested 👍🏻",1,86
251,251,2019-05-07 03:10:28,"Super Seven Crystal Point

Available at SGD 30 (USD 23)
DM if interested 👇🏻
I have a more then 1 piece",1,51
252,252,2019-05-07 02:58:39,"Super Seven Crystal Point

Available at SGD 48 (USD 36)
DM if interested 👆🏻
Have another piece same price",1,39
253,253,2019-05-06 04:02:35,"Apophyllite 374g 
8.5cm(L) x 7cm(W) x 6.5cm(H)

Mirror like, clear like hell!! Available at SGD 58 (USD 43)
DM if interested👆🏻",3,106
254,254,2019-05-05 14:03:19,"Green Apatite Bracelet 8mm

Available at SGD 108 (USD 78)
DM if interested 👆🏻",3,58
255,255,2019-05-05 13:55:24,"Blue Fluorite Bracelet 10mm

Available at SGD 68 (USD 50)
DM if interested 👆🏻",3,54
256,256,2019-05-05 13:46:18,"K2 Bracelet 10mm

Available at SGD 98 (USD 72)
DM if interested 👍🏻",3,51
257,257,2019-05-05 13:13:55,"Lodolite Quartz Bracelet 8mm

Available at SGD 90 (USD 67)
DM if interested 👆🏻",3,41
258,258,2019-05-05 02:03:17,"Dumortierite Bracelet 6mm
Crazy blue needles

Available at SGD 360 (USD 265)

DM if interested 👆🏻",1,40
259,259,2019-05-05 01:13:25,"Dendritic Agate Bracelet 12.5mm

Available at SGD 88 (USD 65)
DM if interested 👍🏻",1,64
260,260,2019-05-05 00:54:19,"Tri-colour Tourmaline Bracelet 7.5mm 
Some are multi colour tourmaline beads, most of the beads are tri colours. Enjoy the candies.

Available at SGD 268(USD 197)
DM if interested 👆🏻",1,43
261,261,2019-05-05 00:32:15,"Lilac Kunzite Bracelet 10mm

Shimmer and glitters under the light. Alittle of the cat eyes effect.

Available at SGD 78 (USD 58)
DM if interested 👌🏻",3,43
262,262,2019-05-04 03:33:55,"1330g Black Quartz Point 
Available at SGD 128 (USD 93)
DM if interested 👆🏻",1,75
263,263,2019-05-03 03:11:05,"488g Blue Brown Agate Specimen

11cm(L) x 11cm(W) x 4.8cm(H)

Available at SGD 58 (USD 43)
DM if interested 👍🏻",1,54
264,264,2019-05-02 03:44:21,"429g Calcite On Quartz With Galena

11.5cm(L) x 8cm(W) x 7cm(H)

Available at SGD 58 (USD 43)
DM if interested 👆🏻",1,50
265,265,2019-05-01 04:03:33,"Moss In Exotic Agate Specimen 979 gram

13cm(L) x 10cm(W) x 7.5cm(H)

Available at SGD 88 (USD 65)
DM if interested 😁",1,72
266,266,2019-04-30 03:14:35,"308g Rare Colla Wood - Petrified chrysocolla from Turkey with malachite, azurite and volborthite

8.5cm(L) x 5cm(W) x 8cm (H)

Available at SGD 78 (USD 58)
DM if interested 👆🏻",1,48
267,267,2019-04-29 03:11:41,(AUCTION CLOSED) Pinkish Amethyst Cluster From Turkey🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Bidding ends in 24 hrs time. Please tag the person you are out bidding in the comment. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖 Bidding STARTS from 29/04/2019 0300 end in 24 hours time.,3,35
268,268,2019-04-29 03:08:25,(AUCTION CLOSED) Pink Calcite On Matrix🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Bidding ends in 24 hrs time. Please tag the person you are out bidding in the comment. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖 Bidding STARTS from 29/04/2019 0300 end in 24 hours time.,1,35
269,269,2019-04-29 02:56:27,(AUCTION ClOSED) White Quartz On Sphalerite 🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding STARTS from 29/04/2019 0300 end in 24 hours time. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,32
270,270,2019-04-28 04:07:52,(AUCTION CLOSED) Pink Calcite (UV reactive) 🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,6,45
271,271,2019-04-28 04:01:22,(AUCTION CLOSED) Chalcopyrite on Quartz🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,22
272,272,2019-04-28 03:54:28,(AUCTION CLOSED) Pyrite on Quartz🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,4,30
273,273,2019-04-27 04:42:39,(AUCTION CLOSED) Mangano Calcite On Quartz🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,2,33
274,274,2019-04-27 04:32:35,(AUCTION CLOSED) Mini Clear Quartz Clustar🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,3,32
275,275,2019-04-27 04:24:41,(AUCTION CLOSED) Calcite Pyrite And Chlorite On Galena🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,3,33
276,276,2019-04-26 03:26:03,"Fluorescent Pink Calcite 414g
UV Reactive

12.5cm(L) x 7.5cm(W) x 7cm(H)

Available at $58 (USD 43)
DM if interested 😁",3,40
277,277,2019-04-25 03:17:08,"Pink Mangano Calcite on Quartz 430g

9cm(L) x 6.5cm(W) x 7.5cm(H)

Available at SGD 58 (USD 43)
DM if interested 👆🏻",1,40
278,278,2019-04-24 03:21:59,"Huge Pink Halite 1646g

Available at SGD 188 (USD 139)
DM if interested 👆🏻",5,56
279,279,2019-04-23 02:57:47,"112g Dark Brown Cubic Garnet Crystal

4cm(L) x 4cm(W) x 4cm(H)

Available at SGD 58 (USD 43)
DM if interests 👍🏻",1,53
280,280,2019-04-22 03:37:59,(AUCTION CLOSED) Pointy Pink Mangano Calcite🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,5,42
281,281,2019-04-22 03:36:43,(AUCTION CLOSED) Pyrite on Needle Quartz Floaters🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,3,46
282,282,2019-04-22 03:30:35,(AUCTION CLOSED) Mini Quartz Cluster with Chlorite🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,7,43
283,283,2019-04-21 17:54:47,"Fluorite Pendant

Available at SGD 38 (USD 29)
DM if interested 😁",3,49
284,284,2019-04-21 17:50:02,"Rhodocrosite Pendant

Available at SGD 98 (USD 73)
DM if interested 👆🏻",1,33
285,285,2019-04-21 17:44:20,"Larimar Halfmoon Pendant

Available at SGD 58 (USD 43)
DM if interested 👌🏻",1,33
286,286,2019-04-21 17:40:31,"Seraphinite Pendant

Available at SGD 68 (USD 51)
DM if interested 👆🏻",1,37
287,287,2019-04-21 17:33:59,"Sam Roi Yod Pendant
Arahant Relic Stone

Availabe at SGD 250 (USD185)
Ship Worldwide
DM if interested 👆🏻",3,47
288,288,2019-04-21 04:25:00,"Lapis Lazuli Pendant (RESERVE)
Available at SGD 28 (USD 21)(RESERVE)
DM if interested 👆🏻",1,48
289,289,2019-04-21 04:21:18,"Sunstone Pendant

Available at SGD 48 (USD 36)
DM if interested 👍🏻",2,42
290,290,2019-04-21 04:14:21,"Amethyst with Cacoxenite (SOLD)

Available at SGD 75 (USD 56) (SOLD)
DM if interested 👆🏻",1,38
291,291,2019-04-21 04:10:28,"Auralite 23 Pendant (RESERVE)

Available at SGD 80 (USD 60) (RESERVE)
Ship worldwide
DM if interested 👆🏻",1,26
292,292,2019-04-20 04:03:06,"Gemmy Green Tourmaline Earring

Available at SGD 20 (USD )
DM if interested 👆🏻",1,48
293,293,2019-04-20 03:51:20,"Pink Tourmaline Earring

Available at SGD 15 (USD )
DM if interested 👌🏻",1,21
294,294,2019-04-20 03:47:21,"Pink Tourmaline Earring

Available at SGD 15 (USD )
DM if interested 👌🏻",4,28
295,295,2019-04-20 03:39:01,"Green Tourmaline Earring (SOLD)
Available at SGD 38 (USD 29)(SOLD)
DM if interesed 👆🏻",9,44
296,296,2019-04-19 03:41:14,"Apophyllite 436g

10.5cm(L) x 6.5cm(W) x 5.5cm(H)

Available at SGD58 (USD43)
DM if interested 👆🏻",1,34
297,297,2019-04-18 02:54:37,"Pink halite 378g

Available at SGD 68 (USD 51)
DM if interested 👆🏻",1,35
298,298,2019-04-18 02:52:02,"Pink halite 543g

Available at SGD 88 (USD 66)
We ship worldside
DM if interested 👆🏻",9,45
299,299,2019-04-17 01:04:56,"Botryoidal Druzy Chrysocolla 52g

7.5cm(L) x 4.5cm(W) x 4.5cm(H)

Available at SGD 58 (USD 43)
DM if interested 👆🏻",1,46
300,300,2019-04-16 03:43:49,"Pink Lithium Quartz Point 120g (SOLD)

Available at SGD 48 (USD 36) (SOLD)
We ship worldwide
DM if interested 👆🏻",1,55
301,301,2019-04-16 03:33:04,"Phenite 42g

5.2cm(L) x 4.5cm(W) x 3.5cm(H)

Available at SGD 38 (USD 29)
We ship worldwide
DM if interested 👆🏻",1,39
302,302,2019-04-15 04:08:45,(AUCTION CLOSED) Chlorite Pyrite and Calcite🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,5,52
303,303,2019-04-15 04:05:01,(AUCTION CLOSED) Epidote and Pyrite on Quartz 🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,7,34
