,index,date,caption,comments,likes
64,64,2021-08-28 06:26:42,"Clear Quartz Flames, Hearts & Pyramids
Weekly Sunday Live Show, 8pm SGT

Clear Quartz amplifies energy by absorbing, storing, releasing and regulating it. It is also said to aid concentration and memory. In fengshui, it is used for its ability to hold and transmute light, as well as to cleanse and purify energy. Placing Clear Quartz in the living room can also help to create more harmony in the family.",4,140
65,65,2021-08-25 09:58:30,"Amethyst Moon on stand 🌙
Are you team green or team pink? 🙋🏻‍♂️🙋🏻‍♀️

Live Sale: 29th August, Sunday, 8pm SGT",3,143
66,66,2021-08-21 09:47:13,"Ocean Jasper
Live Sale: 22nd August, Sunday, 8pm SGT

Ocean Jasper encourages you to embrace love, happiness and joy, even when you may find it hard to do so. It will help to infuse you with positive energy to enhance joy and promote deeper self-love. It can help to release stress and tension by releasing any negative emotions you may have.",5,167
67,67,2021-08-21 03:48:53,"Aquamarine & Morganite Stars
Live Sale: 22nd August, Sunday, 8pm SGT

Aquamarine improves creativity and promotes effective communication. It has an affinity with sensitive people; it can invoke tolerance of others and overcomes judgmentalism, giving support to those overwhelmed by responsibility. It also has a calming energy that helps to reduce stress and instill peace.

Morganite heals heartbreak and transforms grief into wisdom & compassion. It promotes self love and self acceptance, and helps one to have empathy and patience in relationships. It also brings joy, confidence, inner strength and unconditional love.",0,151
68,68,2021-08-20 12:47:13,"Rose Quartz & White Jade Snoopy
Live Sale: 22nd August, Sunday, 8pm SGT

Rose Quartz is the stone of universal love. It restores trust and harmony, encourages unconditional love and improves & strengthens all types of relationships. Rose Quartz purifies and opens the heart at all levels to promote love, self-love, friendship, deep inner healing and feelings of peace.

White Jade is known for its power to make you feel calm and peaceful. It also has the ability to increase or enhance the energy of love in your life. It can help you to forge strong friendships or strengthen your connection with a lover, as well as promote emotional healing. White Jade can also bring richness, prosperity, and abundance in your life.",4,109
69,69,2021-08-20 06:08:53,"We have restocked our customised smiley eyed fortune cats! This time in 2 new stones — Clear Quartz and White Jade 😻

Weekly Sunday Live Show, 8pm SGT

Fortune Cats are also known as Maneki Neko or 招财猫, which are believed to summon wealth, health and happiness. In fengshui, it is often used for prosperity and to attract money. The raised right paw represents good fortune & good luck.",4,167
70,70,2021-08-14 12:08:51,"Pink Amethyst Raws
Live Sale: 15th August, Sunday, 8pm SGT",1,107
71,71,2021-08-10 09:10:41,"Assorted Crystal Bracelets 🌈
Live Sale: 12th August, Thursday, 8pm SGT

💫 Full List 💫
Amethyst
Ametrine
Angelite
Apatite
Aquamarine
Black Rutile
Black Tourmaline
Blue Lace Agate
Blue Tiger’s Eye
Botswana Agate
Carnelian
Citrine
Clear Quartz
Flower Agate
Garden Quartz
Golden Obsidian
Golden Rutile
Green Aventurine
Green Flower Agate
Green Phantom Quartz
Howlite
Iolite
Jade
K2
Kunzite
Kyanite
Labradorite
Lapis Lazuli
Larimar
Lavender Amethyst
Lavender Rose Quartz
Malachite
Moonstone
Morganite
Moss Agate
Ocean Jasper
Pink Tourmaline with Lepidolite
Rainbow Obsidian
Rhodochrosite
Rose Quartz
Selenite
Silver Obsidian
Smoky Quartz
Sodalite
Star Garnet
Strawberry Quartz
Sunstone
Tourmalinated Quartz
Watermelon Tourmaline
Yellow Red Tiger’s Eye",1,138
72,72,2021-08-09 10:09:36,"Palo Santo 🪵 These have now been listed on our website to help with your crystal cleansing journey! 🌿

Palo Santo is enjoyed by many for its energetically cleansing and healing properties. For centuries, Palo Santo, which translated means “holy wood,” has been burned as an energy cleanser.

Burning it can help to purify and clear the space of any unwanted, negative energy; while allowing feelings of clarity, joy and peace to flow in. The pleasant aroma is also good for meditation and relaxation.

These are sustainably sourced from Peru, which means the wood is taken from naturally fallen, aged trees.",0,136
73,73,2021-08-08 07:38:56,"Today is the first day of the lunar 7th month, otherwise known as 七月. Have you gotten your Black Tourmaline for ultimate protection? 🖤

Live Sale: 8th August, Sunday, 8pm SGT

Black Tourmaline is considered by many to be the most powerful protective stone and it is one of the only stones that protects and heals on all levels - physical, emotional, mental and spiritual. It aids those in a complicated work environment and protects against becoming the target of gossip & jealousy. It can also shield you from harmful electromagnetic radiation and help with depression.",3,228
74,74,2021-08-08 03:09:38,"Amethyst Druzy Spheres
Live Sale: 8th August, Sunday, 8pm SGT

Amethyst is known as an all rounder crystal. It relieves stress, soothes irritability, balances mood swings and dispels anger, fear & anxiety. It is also an extremely protective stone. Spheres are a versatile cure of feng shui. They can help to attract good luck energy and dispel negativity. Their flawless round shape represents harmony and perfection.",0,121
75,75,2021-08-07 09:43:43,"Pink Amethyst 💕
Live Sale: 8th August, Sunday, 8pm SGT

Pink Amethyst can help us to learn to view life experiences from a higher perspective and thus allow us to act with love and wisdom. The crystal's gentle yet powerful energy can help us to become non-judgemental, to love and accept others as they are. Pink Amethyst also provides protection against negative energy and aids in releasing emotional traumas.",0,157
76,76,2021-08-06 09:41:14,"Blue Rose Quartz 💙
Live Sale: 8th August, Sunday, 8pm SGT

Blue Rose Quartz is an extremely rare variety of Rose Quartz with Girasol, which is what gives it its grayish blue hue. Some sources also mentioned to have found traces of Dumortierite in Blue Rose Quartz. It can only be found in the Tsaramanga mine in Madagascar 🇲🇬

BRQ holds all the properties of Rose Quartz — the stone of unconditional love. It strengthens all types of relationships and opens the heart at all levels to promote love, self-love, friendship, deep inner healing as well as feelings of peace.

#bluerosequartz",14,183
77,77,2021-08-03 11:37:45,"Rainbow Fluorite Turtles 🐢
Live Sale: 8th August, Sunday, 8pm SGT

Fluorite heightens mental abilities and focus, which can bring mental clarity and stability to a chaotic situation or mind. It also aids emotional and physical recovery. Rainbow Fluorite exhibits a combination of colours inherent in Fluorite crystals and holds all of the properties of each colour.",2,78
78,78,2021-07-31 04:12:54,"Rainbow Amethyst Eggs 🥚
Weekly Sunday Live Show, 8pm SGT

The egg has always held particular symbolic significance, partly because it is a visual shorthand for new life and un-hatched potential. The egg brings hope and purity. It is a symbol of fertility and the circle of life. In feng shui, the egg is seen as a symbol of harmony, good luck and wealth.",5,171
79,79,2021-07-30 06:11:47,"Mojo Customised Amethyst Mini Wings
Weekly Sunday Live Show, 8pm SGT

Wings have attracted several symbolic meanings over time, mainly based on its function to soar and reach heights that would otherwise be unattainable. This makes wings the perfect symbol for success, aspiration, purity, and freedom.

Amethyst is known as an all rounder crystal. It relieves stress, soothes irritability, balances mood swings and dispels anger, fear & anxiety. In fengshui, Amethyst can be used to calm the emotions in a household where there are excessive arguments and misunderstandings. It can also help with study and learning. Placing an Amethyst in the South East sector of your home will attract wealth and abundance.",15,249
80,80,2021-07-28 12:00:30,"Lavender Fluorite Towers 🇧🇷
Live Sale: 1st August, Sunday, 8pm SGT

Also known as Yttrium Fluorite, it creates calmness and serenity with a gentle vibration. The energy it has can help to increase intellectual capabilities such as creativity, focus and mental clarity. It is also a healing stone that helps with recovery from emotional pain and trauma.",1,197
81,81,2021-07-23 11:46:39,"Caribbean Calcite, Pink Banded Calcite, Pistachio Calcite & Pink Mangano Calcite Elephants 🐘

Weekly Sunday Live Show, 8pm SGT

Elephants are revered symbols in many cultures, as they are the largest living land mammals. In feng shui, they represent strength, protection and good luck. They are also commonly known to be a symbol of prosperity, destroyer of evil, remover of obstacles, as well as strength, power, wisdom and vitality.

Known as the stone of emotional intelligence, Calcite has the uncanny ability to build a clear and harmonious bridge of awareness between your emotions and your intellect. Calcite reportedly brings wise energy to help one make timely decisions without the feeling of being rushed.",0,104
82,82,2021-07-22 11:27:24,"Rainbow Amethyst Mickey 🐭
Live Sale: 25th July, Sunday, 8pm SGT

Amethyst is known as an all rounder crystal. It relieves stress, soothes irritability, balances mood swings and dispels anger, fear & anxiety. In fengshui, Amethyst can be used to calm the emotions in a household where there are excessive arguments and misunderstandings. It can also help with study and learning. Placing an Amethyst in the South East sector of your home will attract wealth and abundance.",1,87
83,83,2021-07-21 10:08:32,"Trolleite Angels, Hearts & Towers
Weekly Sunday Live Show, 8pm SGT

Trolleite is a calming and soothing stone that helps to dissolve any mental barriers or obstacles; helps to release negative feelings such as anger, rage and frustration. It will inspire, motivate and attract an abundance of opportunities for you. It is also a good manifestation stone that can help you to achieve your desires.",0,74
84,84,2021-07-18 09:39:42,"High Quality Natural Citrine 💛
Weekly Sunday Live Show, 8pm SGT

Citrine is associated with positivity and optimism, which is not surprising given its cheerful color. It increases self confidence & self esteem, activates creativity and improves motivation. It is often used to assist in manifesting financial abundance and opportunities.

Also known as the Merchant’s Stone, Citrine is known to bring prosperity, good fortune and success. It is a great crystal to use to improve the flow of feng shui. Placing one in the wealth corner of your home or business helps to attract money and prevents excessive outflow.",9,245
85,85,2021-07-17 11:50:49,"Mexican Pink Onyx
Self Standing Clouds, Eggs & Hearts

Weekly Sunday Live Show, 8pm SGT

Onyx gives strength and promotes vigour, steadfastness and stamina. It promotes self-confidence, helping you to be at ease in your surroundings. Onyx also banishes grief, encourages happiness, enhances self-control and stimulates the power of wise decision-making.",0,88
86,86,2021-07-10 12:00:46,"Pink Amethyst
Live Sale: 11th July, Sunday, 8pm SGT

Pink Amethyst can help us to learn to view life experiences from a higher perspective and thus allow us to act with love and wisdom. The crystal's gentle yet powerful energy can help us to become non-judgemental, to love and accept others as they are. Pink Amethyst also provides protection against negative energy and aids in releasing emotional traumas.",2,188
87,87,2021-07-09 11:38:48,"Mojo Customised Amethyst Elephants 🐘
Weekly Sunday Live Show, 8pm SGT

Elephants are my favourite animal! They are gentle beings who are extremely loyal and emotional 🤍 Elephants are commonly known to be a symbol of good luck, prosperity, destroyer of evil, remover of obstacles, as well as strength, power, wisdom, memory, and vitality.",10,165
88,88,2021-07-08 11:31:20,"Watermelon Tourmaline 🍉
Live Sale: 11th July, Sunday, 8pm SGT

Watermelon Tourmaline is a very powerful stone that helps to calm and soothe emotions. It helps to access and unlock the deepest parts of the heart, to fully cleanse and heal all emotional wounds.

It is the perfect stone to combat anxiety and depression. This stone offers light, love, and rejuvenation to help keep the heart and mind imbued with joy, general happiness, self-love and confidence.",2,117
89,89,2021-07-04 04:24:29,"Rutilated Quartz 🇧🇷
Live Sale: 4th July, Sunday, 8pm SGT

Rutilated Quartz (also referred to as Rutile) is commonly known for bringing prosperity, abundance & wealth luck. The extraordinary energy of Rutile also gives one strength & courage to cope with major problems in life. It also relieves anxiety, fear and phobias.",1,101
90,90,2021-07-03 11:23:47,"Customised Smiley Eyed Fortune Cats
Which 🐱 is your favourite? Comment below! 👇🏻

🐯 Yellow Tiger’s Eye
🌷 Rose Quartz
💜 Lavender Fluorite
☘️ Green Aventurine
🌊 Sodalite

Weekly Sunday Live Show, 8pm SGT

Fortune Cats are also known as Maneki Neko or 招财猫, which are believed to summon wealth, health and happiness. In fengshui, it is often used for prosperity and to attract money. The raised right paw represents good fortune & good luck.",11,150
91,91,2021-06-26 11:31:43,"Golden & Silver Obsidian Paws 🐾
Live Sale: 25th July, Sunday, 8pm SGT",1,66
92,92,2021-06-25 04:49:53,"Silver Obsidian Alpaca
Weekly Sunday Live Show, 8pm SGT

Obsidian draws out mental stress and tension, brings clarity to the mind and clears confusion. It also dissolves emotional blockages and traumas, as well as offers protection from negative energy. Silver Sheen Obsidian is a protective and grounding stone, that is especially good for anyone who finds themselves in trouble or dissatisfied with their life.",1,150
93,93,2021-06-24 08:27:05,"Rose Quartz Jigglypuff 🌸 and Green Aventurine Bulbasaur 🌱 Comment below which team you’re on! 👇🏻

Weekly Sunday Live Show, 8pm SGT",12,179
94,94,2021-06-19 11:46:59,"Green Sardonyx

Hearts Live: 20th June, Sunday, 8pm SGT
Towers Live: 27th June, Sunday, 8pm SGT

Green Sardonyx attracts good fortune and positive energy to your life. It helps you to see opportunities for prosperity and good luck in all areas of your life. It is a stone of strength and protection, often used to enhance willpower, integrity, stamina and vigor. It is also believed to bring lasting happiness and stability to marriage and partnerships.",0,82
95,95,2021-06-16 11:35:40,"Mexican Fluorite Hearts 🇲🇽
Live Sale: 19th September, Sunday, 8pm SGT

Fluorite heightens mental abilities and focus, which can bring mental clarity and stability to a chaotic situation or mind, as well as self confidence. It also aids emotional and physical recovery. By cleansing away unfounded worries, Fluorite makes space for positivity to flow in.",1,131
96,96,2021-06-15 11:18:14,"Jar of Hearts 💙💚💜💖❤️💛🤎🤍🖤

Lapis Lazuli / Blue Aventurine / Moss Agate / Green Aventurine / Ruby Zoisite / Amethyst / Rose Quartz / Petrified Wood / Mookaite / Yellow Tiger’s Eye / Moonstone / Clear Quartz / Howlite / Blue Tiger’s Eye

Live Sale: 20th June, Sunday, 8pm SGT",10,186
97,97,2021-06-11 11:51:30,"Blue Lace Agate & Star Rose Quartz
Weekly Sunday Live Show, 8pm SGT

Blue Lace Agate is a gentle and calming crystal that can bring feelings of peace and tranquility to alleviate anger or tension. It is the stone that you should never be without if you are feeling lonely, desperate or anxious. It also promotes forgiveness, encourages truth in communication and helps to instill joy.

Rose Quartz restores trust and harmony, encourages unconditional love and improves & strengthens all types of relationships. Rose Quartz purifies and opens the heart at all levels to promote love, self-love, friendship, deep inner healing and feelings of peace. It is often used to increase love luck and improve relationships.

Star Rose Quartz has a star-shaped sign within the crystal due to light rays, also known as asterism. Light energy is added to Star Rose Quartz, which makes it stronger and more powerful than regular Rose Quartz.",2,104
98,98,2021-06-11 06:34:57,"Flower Agate Frogs 🌸
Live Sale: 13th June, Sunday, 8pm SGT

The feng shui money frog is a popular Chinese symbol that is used as a feng shui adjustment to attract wealth, prosperity, long life and good luck. As one of the more traditional feng shui cures, the frog is most often used to bring in more financial abundance.

Flower Agate originates from Madagascar. It has many amazing metaphysical properties that encourage self-growth. The best analogy to describe the energy flowing from Flower Agate is ""from seed to blossom"", because it will help you to blossom and reach your full potential. It can also aid as a protector from your own fears & self-doubt to allow you to grow.

Flower Agate also aids in manifesting and nurturing your dreams. It is the perfect stone for entrepreneurs hoping to grow and flourish their business, or for those starting a new endeavour in their lives.",0,52
99,99,2021-06-10 11:34:30,"Garden Quartz Spheres
Live Sale: 13th June, Sunday, 8pm SGT

Also known as Lodolite, it is a lucky stone that will help to manifest desires, especially for wealth and abundance. Garden Quartz also helps you to achieve deep emotional healing and infuses you with warm and loving energies. In fengshui, it is an excellent stone for career breakthrough, as well as prosperity & protection.",1,87
100,100,2021-06-09 11:47:03,"Sodalite Towers 💙
Live Sale: 19th September, Sunday, 8pm SGT

Sodalite encourages detachment from the concerns and worries of everyday life. It can reduce stress and anxiety by allowing you to see your reality from a higher perspective, as well as increase creativity and awareness. It is also known to boost communication and help with public speaking.",2,93
101,101,2021-06-05 11:44:48,"Golden Rutile Pixiu
Weekly Sunday Live Show, 8pm SGT

Pixiu is a Chinese mythical hybrid creature which has a dragon’s head and lion’s body along with a couple of feathered wings. It is said to have an insatiable desire towards gold and silver; it will grab wealth and hold on to it, as well as protect your possessions. Therefore, in Chinese tradition, it is believed to bring good luck and a never-ending flow of money.

Pixiu has always been considered as a creature capable of bringing Cai Qi (財氣 wealth) from all directions and it is especially helpful for those going through a bad year. Known as a powerful protector, it can offer you protection against any form of bad luck and to safeguard your assets. Placing one in the living room can also help to guard your home and bring good health to you and your family.

Rutilated Quartz (also referred to as Rutile) is commonly known for bringing prosperity, abundance & wealth luck. The extraordinary energy of Rutile also gives one strength & courage to cope with major problems in life. It also relieves anxiety, fear and phobias.",0,99
102,102,2021-06-05 05:11:51,"High Quality Natural Citrine 🍯🇧🇷 
Weekly Sunday Live Show, 8pm SGT

Citrine is the ultimate stone of light and abundance, which attracts wealth, prosperity and success. Ideally used for manifesting and achieving goals. It is a powerful crystal that can help with career advancement and increase business sales. It is also said to boost confidence, courage & motivation.",6,244
103,103,2021-06-04 06:55:16,"Feather Fluorite Nine Tailed Fox
Live Sale: 6th June, Sunday, 8pm SGT

Nine tailed fox, according to Chinese tales and legends, is a fox-spirit that has mastered the magic of shape-shifting. They are depicted as beautiful women, and in some folklores, also depicted as faithful friends, lovers or wives.

It is widely believed to be a strong amulet to attract love and marriage luck, and also protects couples from third party interference. Nine tailed fox is also said to enhance one's attractiveness after a period of time. For singles, it can help to attract a loving and loyal life partner 💖",2,100
104,104,2021-06-03 11:15:18,"Pyrite Eggs 🥚
Weekly Sunday Live Show, 8pm SGT

Pyrite is a powerful protection stone which shields and protects against all forms of negative vibrations. In feng shui, it is known to increase prosperity and attract wealth and abundance in your life. If you are lacking physical strength, mental clarity or motivation, having this stone in the room will infuse you with active and inspired energies.",2,111
105,105,2021-05-29 11:56:41,"Garden/Phantom Quartz Hexagon Pendants
Live Sale: 30th May, Sunday, 8pm SGT",2,74
106,106,2021-05-28 11:09:59,"Pink Amethyst
Live Sale: 30th May, Sunday, 8pm SGT",7,142
107,107,2021-05-27 10:19:36,"High Quality Labradorite Palms
Live Sale: 30th May, Sunday, 8pm SGT

Labradorite is said to have several healing and metaphysical properties. It is a stone that is believed to subtly change your response to different situations in an emotional and physical way. It dispels anxiety and depression; as well as infuses confidence and self worth. Labradorite also helps to promote better sleep and offers protection from negativity.",1,78
108,108,2021-05-22 07:00:03,"Garden/Phantom Quartz
Weekly Sunday Live Show, 8pm SGT

Commonly known as Lodolite, it is a lucky stone that will help to manifest desires, especially for wealth and abundance. Garden Quartz also helps you to achieve deep emotional healing and infuses you with warm and loving energies. In fengshui, it is an excellent stone for career breakthrough, as well as prosperity & protection.",3,121
109,109,2021-05-20 11:20:21,"Pink Amethyst Mini Bats 🦇
Live Sale: 23rd May, Sunday, 8pm SGT",3,47
110,110,2021-05-15 10:44:33,"Our new batch of natural Citrine towers from Brazil are all large statement pieces filled with rainbows! ✨✨

Live Sale: 16th May, Sunday, 8pm SGT

Citrine is the ultimate stone of light and abundance, which attracts wealth, prosperity and success. Ideally used for manifesting and achieving goals. It is a powerful crystal that can help with career advancement and increase business sales. It is also said to boost confidence, courage & motivation.",4,158
111,111,2021-05-15 04:12:35,"Rose Quartz & Obsidian Be@rbrick 100%
Weekly Sunday Live Show, 8pm SGT",4,88
112,112,2021-05-14 04:05:03,"Labradorite & Obsidian Kaws ✖✖
Weekly Sunday Live Show, 8pm SGT",4,116
113,113,2021-05-13 11:26:24,"Garden Quartz & Rutile Fishes/Turtles 🐠🐢
Weekly Sunday Live Show, 8pm SGT",1,67
114,114,2021-05-13 04:13:37,"Smoky Quartz Towers
Weekly Sunday Live Show, 8pm SGT

Smoky Quartz is a grounding stone known for its ability to help you move on from difficult or painful experiences. It brings emotional calmness, disperses fear, lifts depression and dispels all types of negative energy. In fengshui, it is known to be the best stone for avoiding backstabbers.",0,73
115,115,2021-05-12 11:49:56,"Satin Spar Towers & Plates
Live Sale: 16th May, Sunday, 8pm SGT

Satin Spar is also commonly referred to as Selenite as the two have the same metaphysical benefits. True Selenite is rarer, but the benefits are mostly the same. Both Satin Spar & Selenite are self-cleansing and can help to purify the space around it.

It is an extremely calming stone that soothes the mind and brings clarity and tranquility, which helps to relieve stress. The easiest method to cleanse your crystals is by placing them on top of Selenite or Satin Spar!",0,56
116,116,2021-05-12 08:39:54,"Our customized 10cm smiley eyed fortune cats are back, this time in Yellow Tiger’s Eye, Rose Quartz & Green Aventurine! 🐱

Weekly Sunday Live Show, 8pm SGT

Fortune Cats are also known as Maneki Neko or 招财猫, which are believed to summon wealth, health and happiness. In fengshui, it is often used for prosperity and to attract money. The raised right paw represents good fortune & good luck.",5,72
117,117,2021-05-11 11:33:52,"Black Obsidian Darth Vader
Live Sale: 16th May, Sunday, 8pm SGT

Black Obsidian has powerful metaphysical properties that will help to shield you against negativity. It is very useful for eliminating bad habits and addiction. It also assists in removing emotional obsessions and dissolving emotional blockages. Obsidian is an excellent healing stone which can help to relieve physical pain.",4,63
118,118,2021-05-06 11:42:26,"Garden/Phantom Quartz
Weekly Sunday Live Show, 8pm SGT

Commonly known as Lodolite, it is a lucky stone that will help to manifest desires, especially for wealth and abundance. Garden Quartz also helps you to achieve deep emotional healing and infuses you with warm and loving energies. In fengshui, it is an excellent stone for career breakthrough, as well as prosperity & protection.",0,123
119,119,2021-05-05 12:00:32,"Pink Amethyst Geode
Live Sale: 8th May, Saturday, 8pm SGT",2,127
120,120,2021-05-05 04:40:56,"Rainbow Fluorite Bunnies & Fortune Cats
Weekly Sunday Live Show, 8pm SGT",0,100
121,121,2021-05-04 10:51:39,"Money Trees: Azurite Malachite & Pyrite
Weekly Sunday Live Show, 8pm SGT

Like its name, it is a natural blend of two different crystals, Azurite and Malachite. Azurite Malachite invites wealth and abundance into your life. This ability of the stone to attract richness and prosperity is the reason why this stone is also known as the “businessman’s stone”.

Pyrite is known for attracting good luck and abundance. In fengshui, it is believed that pyrite is a powerful crystal for manifestation, especially with regards to wealth and prosperity. It also offers protection from negative energy, which makes it a good stone for your home or work desk!",5,96
122,122,2021-05-04 05:55:11,"AAA Grade Bahia Amethyst
Weekly Sunday Live Show, 8pm SGT",1,128
123,123,2021-04-30 10:33:26,"Mojo Customised Mini Amethyst Eights 🀅 🀅 🀅
Live Sale: 2nd May, Sunday, 8pm SGT

The number 8 has long been regarded as the luckiest number in Chinese culture. The word eight in mandarin sounds similar to the word 'fa', which means to make a fortune. It contains meanings of prosperity and success. An 8 turned sideways yields the infinity sign, which can also represent infinite wealth.",0,66
124,124,2021-04-30 03:48:04,"Pink Amethyst Mini Wings 🇺🇾
Live Sale: 2nd May, Sunday, 8pm SGT",7,213
125,125,2021-04-29 11:15:13,"High Quality Pyrite Towers 🇵🇪 
Weekly Sunday Live Show, 8pm SGT

Pyrite is a powerful protection stone which shields and protects against all forms of negative vibrations. In feng shui, it is known to increase prosperity and attract wealth and abundance in your life. If you are lacking physical strength, mental clarity or motivation, having this stone in the room will infuse you with active and inspired energies.",2,68
126,126,2021-04-29 04:19:51,"Selenite Plates 🌙🤍
Weekly Sunday Live Show, 8pm SGT

Selenite is a self-cleansing stone and helps to purify the energy around it, eliminating any form of negative energy. The easiest way to cleanse your crystals is to place them on a Selenite plate! It also provides mental clarity, calms an overactive mind and offers protection from psychic attacks.",0,98
127,127,2021-04-27 05:29:43,"Trolleite Angel 👼🏻
Live Sale: 2nd May, Sunday, 8pm SGT

Trolleite is a very soothing stone that helps to reduce stress and anxiety. It amplifies sensitivity & intuition, encourages self-discipline and promotes emotional balance. It is also a powerful manifestation stone that draws what you desire to create like a magnet.",2,62
128,128,2021-04-26 09:25:42,"Hearts Series ♡

Amazonite, Scolecite, Pink Petrified Wood, Pink Amethyst, Golden Healer, Aquamarine & Pink Scolecite

Live Sale: 2nd May, Sunday, 8pm SGT",1,122
129,129,2021-04-25 08:08:58,"Rainbow Moonstone
Weekly Sunday Live Show, 8pm SGT

Moonstones are known to enhance intuition and promote inspiration. It can also bring success in the matters of love and business. It is also considered to be a traveling stone, which offers protection and is especially good for frequent flyers.",1,112
130,130,2021-04-17 13:48:37,"Mojo Customised Amethyst Elephants 🐘
Live Sale: 18th April, Sunday, 8pm SGT

Elephants are my favourite animal! They are gentle beings who are extremely loyal and emotional 🤍 Elephants are commonly known to be a symbol of good luck, prosperity, destroyer of evil, remover of obstacles, as well as strength, power, wisdom, memory, and vitality.",0,65
131,131,2021-04-17 04:37:16,"Pink Amethyst Mini DTs
Live Sale: 18th April, Sunday, 8pm SGT",2,64
132,132,2021-04-16 11:20:11,"Howlite & Amazonite Obelisks
Live Sale: 18th April, Sunday, 8pm SGT

Howlite is a calming stone and it can eliminate rage & stress. It promotes empathy & patience and absorbs negative energy. It also helps to reduce insomnia as it relieves and unburdens an overactive mind.

Amazonite boosts courage & integrity and helps you to communicate truthfully. It promotes creativity and offers protection from electromagnetic energy. Amazonite also soothes emotional trauma, alleviating worry and fear.",0,51
133,133,2021-04-15 13:07:26,"High Quality Natural Citrine 🍯
Weekly Sunday Live Show, 8pm SGT",8,160
134,134,2021-04-15 03:30:39,"Pink Amethyst Sphere
Live Sale: 18th April, Sunday, 8pm SGT",2,68
135,135,2021-04-14 09:43:22,"Brazilian Jade Tower
Weekly Sunday Live Show, 8pm SGT

Jade brings good health, harmony and friendship. It also soothes the mind, releases negative thoughts and offers protection from any form of harm. Jade will help good fortune to flow abundantly and naturally into your life, which is why it is often used as a good luck talisman.",2,79
136,136,2021-04-13 04:37:21,"Aquamarine Hearts, Palms & Mini Spheres
Weekly Sunday Live Show, 8pm SGT

Aquamarine improves creativity and promotes effective communication. It has an affinity with sensitive people; it can invoke tolerance of others and overcomes judgmentalism, giving support to those overwhelmed by responsibility.

Aquamarine has a calming energy that helps to reduce stress and instill peace. It is also highly protective during pregnancy and helps to guard both mother and baby from harm, preventing miscarriages.",1,96
137,137,2021-04-12 11:12:33,"Garden Quartz Lenses
Live Sale: 18th April, Sunday, 8pm SGT",1,60
138,138,2021-04-12 04:15:09,"Pink Amethyst Obelisks
Live Sale: 18th April, Sunday, 8pm SGT

Pink Amethyst can help us to learn to view life experiences from a higher perspective and thus allow us to act with love and wisdom. The crystal's gentle yet powerful energy can help us to become non-judgemental, to love and accept others as they are. Pink Amethyst also provides protection against negative energy and aids in releasing emotional traumas.",0,85
139,139,2021-04-11 11:41:16,"Pink Amethyst Bird
Live Sale: 18th April, Sunday, 8pm SGT",0,53
140,140,2021-03-31 06:37:15,"Black Galaxy Amethyst Geodes
Live Sale: 4th April, Sunday, 8pm SGT

Black Amethyst is a darker, natural version of Amethyst due to Hematite inclusions and a higher iron content. The combination of both Amethyst and stalactites is very rare and hence this stone is found only in a few places in the world.

Black Amethyst has many qualities in common with Purple Amethyst, but in addition to those, it has a good grounding vibration. Black Amethyst also offers protection from all types of negative energy, both spiritually and physically.",1,78
141,141,2021-03-30 10:50:54,"Rainbow Amethyst Geodes
Weekly Sunday Live Show, 8pm SGT

Amethyst is known as an all rounder crystal. It relieves stress, soothes irritability, balances mood swings and dispels anger, fear & anxiety. In fengshui, Amethyst can be used to calm the emotions in a household where there are excessive arguments and misunderstandings. It can also help with study and learning. Placing an Amethyst geode in the South East sector of your home will attract wealth and abundance.",2,111
142,142,2021-03-26 04:52:36,"Mini Wealth Pairs
Natural Citrine & Green Aventurine 🇧🇷

Live Sale: 28th March, Sunday, 8pm SGT

Every order comes with a velvet mojo pouch for you to carry these around with you! Bring the huat along, anywhere & anytime💰",4,125
143,143,2021-03-25 11:13:22,"Natural Citrine Heart Pendants
Live Sale: 28th March, Sunday, 8pm SGT",0,46
144,144,2021-03-25 05:45:06,"Super Seven Hearts & Towers
Weekly Sunday Live Show, 8pm SGT

Super Seven is a powerful healing stone made up of seven different crystals — Amethyst, Cacoxenite, Clear Quartz, Geothite, Lepidocrocite, Rutile and Smoky Quartz.

Brief overview of the 7 crystals:

AMETHYST – An important companion stone for those seeking spiritual enlightenment. Amethyst bestows strength, stability & patience. It is a strong stone for changing negative energy to positive energy, as well as physical protection.

CACOXENITE – Helps to bring spiritual awakening, promotes new ideas and understanding. Allows one to see the positive, benevolent side of life. Cacoxenite also empowers one to dispel any negativity.

CLEAR QUARTZ – Mostly known as the crystal that amplifies and strengthens, it is a powerful healer. It also brings happiness & promotes clarity of the mind.

GOETHITE – Can facilitate communication, as well as stimulate and amplify clairaudient abilities. Goethite is wonderful for those wishing to lessen the burden of distractions and to enhance their ability to concentrate and focus.

LEPIDOCROCITE – Enhances the intellectual ability and promotes grounding and clarity of the mind. It also helps with expanding and retaining knowledge.

RUTILE – It is seen as a stone of joy and optimism, which can help to bring out stability in any love or relationship. In fengshui, it is a stone believed to attract wealth luck.

SMOKY QUARTZ – This grounding stone enhances focus, attentiveness, creativity and good business acumen. In fengshui, it is also an excellent crystal that helps protect against backstabbers.",1,87
