,index,date,caption,comments,likes
112,112,2021-05-07 06:28:08,"Rutilated Turtle 🐢 (发财龟)(Sold Out)
•
Turtle is a symbol of longevity, endurance, persistence.
•
Rutilated Quartz is also a powerful stone of abundance. This dynamic stone teaches how to manifest and attracts wealth and prosperity, success, and all good things. Often found in bright gold color, it is said to improve career luck as well as an excellent talisman for those who are in managerial positions.",6,118
113,113,2021-05-06 10:27:43,"Look at the colours & clarity of Phantom Amethyst! 😍
(Sold Out)
•
Helps to facilitate inner growth and resolves past issues. This crystal also has soothing and relaxing energies to help you achieve deep meditative states quickly. Works as a protective amulet and it’s also great for communication!",5,112
114,114,2021-05-02 04:00:47,"Crystal Stones Aromatherapy Package - Personalise Glass with Gold Base, FREE 30ml Essential Oil

Each package comes with :
• Personalise Glass with Text
• Gold Round Base
• Your choice of Crystal Stones
• Mini Dried Flower
• Carrier with Ribbon
• FOC Essential Oil

Both healing crystals and aromatherapy oils are extracted from naturally found resources and hence, their benefits are considered to be very healing and potent. They help to cleanse your body and mind of negative toxins along with alleviating pain levels physically and mentally. They also carry therapeutic benefits and promote positivity!",341,350
115,115,2021-04-29 11:36:21,"🇧🇷XL Pink Amethyst Sphere
(Sold)
Statement Piece!
Weight: 2.34kg
•
The frequency of Pink Amethyst connects to the heart, third eye and crown chakras stimulating these chakras so that one is open to the love and guidance from one’s soul. Via the heart chakra this crystal helps one to view one’s life’s experiences from the higher perspective of one’s soul and thus allowing one to act with a strong sense of divine love.
•
The soft but powerful energy of this beautiful pink crystal opens and stimulates the crown chakra so that one is able to act upon the ‘little prompts’ that via intuition are a soul perspective which allows one to be guided by one’s soul in all areas of one’s life and experiences. This helps one to live one’s life as a soul-infused personality radiating divine love and aiding one to become non-judgemental and accepting of others for who they really are.",7,44
116,116,2021-04-29 09:54:35,"🇧🇷Rainbow Clear Quartz Tower ( Sold Out )
(Available on 1st May Saturday Live @ 8pm)
•
Clear Quartz is considered a “master healer.” It’s said to amplify energy by absorbing, storing, releasing, and regulating it. It’s also said to aid concentration and memory. Physically, clear crystals are claimed to help stimulate the immune system and balance out your entire body.",2,97
117,117,2021-04-26 04:09:58,"🇪🇸Intergrown Pyrite Cube
(Available on 1st May Sat Live @ 8pm)
•
At first glance some people think that these pyrite cubes are man-made, but the amazing thing is that they are completely natural! Pyrite from the ""Ampliación a Victoria"" mine near Navajún, Spain is famous for its beautiful shine, near-perfect cubic formation, and sculptural appearance.
•
Pyrite is a really beautiful crystal for bringing in money, for grounding, for opening up into prosperity in many ways, but especially in financial terms. Pyrite is also a heart opening stone. It's widely used as a crystal of luck and fortune.",0,97
118,118,2021-04-25 13:48:39,"🐰 Ohmou Custom Cut Bunny 🐰 
(Available on 1st May Sat Live @ 8pm)
•
- Blue Caribbean Calcite
- Light Lemon Calcite
- Pink Banded Calcite
- Pink Mangano Calcite",12,135
119,119,2021-04-25 13:37:30,"🇵🇰Cute Calcite Elephant 🐘 (Sold Out)
(Available on 28th April Live @ 8pm)
•
- Blue Caribbean Calcite
- Pink Mangano Calcite
- Pink Banded Calcite
- Lemon Calcite
- Rose Calcite",1,67
120,120,2021-04-22 14:45:55,"🇵🇪High Quality Mini Pyrite Obelisk
•
Pyrite is a really beautiful crystal for bringing in money, for grounding, for opening up into prosperity in many ways, but especially in financial terms. Pyrite is also a heart opening stone. It's widely used as a crystal of luck and fortune.",1,105
121,121,2021-04-22 11:10:45,"High Quality Moonstone/Golden Sunstone/Golden Rutilated Bracelet 
(Available on 24th April Live @ 8pm)
•
Moonstone
A stone for “new beginnings”, Moonstone is a stone of inner growth and strength. It soothes emotional instability and stress, and stabilises the emotions, providing calmness. Moonstone enhances intuition, promotes inspiration, success and good fortune in love and business matters.
•
Golden Sunstone 
Sunstone instills good nature, heightens intuition and allows the real self to shine through happily. It dissipates fearfulness, alleviates stress and increases vitality. Encourages independence and originality. Especially helpful to those who have difficulty saying “No” to others.
•
Golden Rutilated 
Golden Rutilated Quartz stimulates creativity, and ability to manifest what you desire in your life, through the power of intention. The extraordinary energy of the Golden Rutile within the stone, gives strength & courage to cope with major problems in life. It aids you to relieve anxiety, fear and phobias.",1,77
122,122,2021-04-22 10:07:22,"Daruma Crystal Display
(Available on 29th May Saturday Live @ 8pm)
•
(Green Aventurine, Black Obsidian & Rose Quartz)
The Daruma is a traditional Japanese doll, which in Japan has become a symbol of perseverance and luck.",86,257
123,123,2021-04-18 11:44:35,"🇺🇾Uruguay High Quality Rainbow Amethyst 
(Every Wed & Sat Live @ 8pm)
•
All these are not easy to come by! We picked these pieces from a few hundred kilos of Amethyst! They are all exceptional in quality, colour & formations! 😊
Raise your hand if you need one 🙋🏻‍♀️",16,488
124,124,2021-04-18 04:09:57,"🌈 Fluorite Carvings
•Teddy Bear
•Poodle
•Mouse
(Available on 21st April Live @ 8pm)",5,108
125,125,2021-04-15 10:26:45,"🇧🇷Pink Amethyst Slab On Stand (Sold)
(Available on 17th April Live @ 8pm)
•
The frequency of Pink Amethyst connects to the heart, third eye and crown chakras stimulating these chakras so that one is open to the love and guidance from one’s soul. Via the heart chakra this crystal helps one to view one’s life’s experiences from the higher perspective of one’s soul and thus allowing one to act with a strong sense of divine love.
•
The soft but powerful energy of this beautiful pink crystal opens and stimulates the crown chakra so that one is able to act upon the ‘little prompts’ that via intuition are a soul perspective which allows one to be guided by one’s soul in all areas of one’s life and experiences. This helps one to live one’s life as a soul-infused personality radiating divine love and aiding one to become non-judgemental and accepting of others for who they really are.",2,59
126,126,2021-04-14 11:14:21,"🦙White Jade Alpaca (草泥马)
(Available on 2nd June Wed Live @ 8pm)
•
White Jade has the ability to mellow down your thoughts, emotions, and actions. It will also help you rid yourself of negative energies and negative thoughts. It's a stone that will bring peace, serenity, and luck.",6,151
127,127,2021-04-14 05:45:06,"🇧🇷Pink Amethyst Sphere (Sold)
(Available on 17th April Live @ 8pm)
•
The frequency of Pink Amethyst connects to the heart, third eye and crown chakras stimulating these chakras so that one is open to the love and guidance from one’s soul. Via the heart chakra this crystal helps one to view one’s life’s experiences from the higher perspective of one’s soul and thus allowing one to act with a strong sense of divine love.
•
The soft but powerful energy of this beautiful pink crystal opens and stimulates the crown chakra so that one is able to act upon the ‘little prompts’ that via intuition are a soul perspective which allows one to be guided by one’s soul in all areas of one’s life and experiences. This helps one to live one’s life as a soul-infused personality radiating divine love and aiding one to become non-judgemental and accepting of others for who they really are.",0,45
128,128,2021-04-13 15:13:13,"🌈Fluorite Carvings ( Sold Out )
• Gummy Bear
• Cat
• Turtle
• Doraemon 
• Penguin 
(Available on 17th April Live @ 8pm)
•
Fluorite absorbs and neutralises negative energy and stress. An excellent learning aid, Fluorite increases our powers of concentration, self-confidence and helps us in decision-making. It encourages positivity, balances the energies, and improves balance and coordination, both physically and mentally.",8,170
129,129,2021-04-09 09:56:38,"🇺🇾Pink & Green Amethyst Egg (Sold)
(Available on 10th April Live @ 8pm)
•
The egg shape can be used to help shield, heal or strengthen the aura. Crystal Eggs channel the energies of renewal, personal transformation and support new beginnings.",2,60
130,130,2021-04-08 03:02:56,"🇧🇷High Quality Clear Quartz Tower ( Sold Out )
(Available on 10th April Live @ 8pm)
•
This white crystal is considered a “master healer.” It's said to amplify energy by absorbing, storing, releasing, and regulating it. It's also said to aid concentration and memory. Physically, clear crystals are claimed to help stimulate the immune system and balance out your entire body.",3,85
131,131,2021-04-06 04:34:56,"🇺🇾Black Amethyst Wing Pair (Sold)
(Weekly Live Wed & Sat @ 8pm)
•
Keeping a piece of Amethyst on your bedside table or under your pillow will aid in a number of sleep problems. It purifies your mind and clears it of negative thoughts, perfect for those who suffer from insomnia or nightmares.",2,54
132,132,2021-04-05 10:14:54,"🇧🇷Encased Quartz Pink Amethyst Sphere (Sold)
The colour in this is amazingly beautiful 😍.
Let us know if we should bring in more. 😊
(Available on 7th April Live @ 8pm)",8,64
133,133,2021-04-01 04:22:56,"🐰Ohmou Customised Bunny🐰 
🇺🇾 Amethyst Carving
(Available on 3rd April Live @ 8pm)
•
Rabbits almost always symbolize prosperity, abundance, good luck, and fertility. Unlike many other animals, which have different meanings in different cultures, rabbit symbolism is consistent. ... In the U.S., rabbits are symbolic of cleverness, devotion to self-improvement, and good luck.",3,72
134,134,2021-04-01 03:22:16,"🐱Fluorite Mini Self Standing Cat (Sold Out)
(Weekly Live Wed & Sat @ 8pm)
•
 It absorbs and neutralises negative energy and stress. An excellent learning aid, Fluorite increases our powers of concentration, self-confidence and helps us in decision-making. It encourages positivity, balances the energies, and improves balance and coordination, both physically and mentally.",6,192
135,135,2021-03-30 10:52:37,"🇧🇷Pink Amethyst Sphere (Sold)
(Available on 31st March Live @ 8pm)",0,25
136,136,2021-03-30 04:10:12,"🇺🇾Uruguay Amethyst Egg (Sold)
( Weekly Live Wed & Sat @ 8pm )
•
Amethyst is a natural tranquiliser, it relieves stress and strain, soothes irritability, balances mood swings, dispels anger, rage, fear and anxiety. Alleviates sadness and grief, and dissolves negativity. Amethyst activates spiritual awareness, opens intuition and enhances psychic abilities.",1,62
137,137,2021-03-29 10:49:37,"🇧🇷Druzy Agate Tower (Sold)
(Weekly Live Wed & Sat @ 8pm)
•
Agate enhances mental function, improves concentration, enhances perception and analytical abilities. It is a soothing and calming gemstone that heals inner anger, anxiety and helps in the strengthening of relationships. Agate instills security and safety.",0,55
138,138,2021-03-26 12:31:16,"🇧🇷Pink Amethyst Sphere 
This baby got lots of rainbow 🌈 
(Available on 27th March @ 8pm)",0,31
139,139,2021-03-26 04:47:12,"🇧🇷Citrine Freeform/Tower
(Available on 27th March @ 8pm SGT)",1,93
140,140,2021-03-22 14:56:46,"🇧🇷Pink Amethyst Sphere (Sold)
(Available on 24th March @ 8pm SGT)",0,45
141,141,2021-03-18 05:09:00,"🇺🇾Uruguay Amethyst Mountain ⛰
(Available on 20th March (Sat) @ 8pm)",0,70
142,142,2021-03-15 10:01:25,"🇧🇷Pink Amethyst Sphere (Sold)
(Available on 17th March (Wed) @ 8pm SGT) 💕",4,94
143,143,2021-03-15 04:14:45,"🐢Fluorite Mini Turtle (Restocked)
(Every Wednesday & Saturday Live @ 8pm)
•
Fluorite cleanses and stabilises the aura.  It absorbs and neutralises negative energy and stress.  An excellent learning aid, Fluorite increases our powers of concentration, self-confidence and helps us in decision-making.  It encourages positivity, balances the energies, and improves balance and coordination, both physically and mentally.",23,423
144,144,2021-03-14 14:58:03,"Aquamarine & Kunzite 💙💜
Which team are you on 💙 or 💜?
Comment below and let us know! 
(Available in towers & spheres)
💜
💙",11,212
145,145,2021-03-12 08:45:38,"🇺🇾Uruguay Silver Wing Pair (Sold)
(Available on 13th March (Sat) @ 8pm)",1,60
146,146,2021-03-11 13:06:40,"🇧🇷Pink Amethyst Sphere
(Available on 13th March (Sat) @ 8pm)",0,99
147,147,2021-03-11 10:37:16,"🇧🇷Super Seven (Sold Out)
(Available on 13th March (Sat) @ 8pm)
•
SUPER SEVEN is a combination of Amethyst, Clear Quartz, Smoky Quartz, Cacoxenite, Rutile, Geothite and Lepidocrocite. It shares the healing and metaphysical properties of each combined stone. All of these energies combined makes for a very powerful stone.
•
SUPER SEVEN is known to have a vibration that links all of humanity together. Its influence works to raise the vibration of each individual in order to change the vibratory level of the whole planet.
•
SUPER SEVEN aids personal ascension by assisting one in developing their psychic gifts, especially psychic knowing, which will aid in taking the right path for spiritual elevation.
•
SUPER SEVEN  attunes one to it’s metaphysical abilities and triggers the development of psychic abilities to further healing and wellness on all levels for the healing of Earth. It also aids in the healing of physical, intellectual and spiritual diseases.",4,117
148,148,2021-03-06 10:51:13,"🇧🇷Pink Amethyst With Jasper (Sold)
(Available on 6th March (Sat) @ 8pm)
See you there🥳",0,63
149,149,2021-03-04 02:54:59,"🇧🇷Pink Amethyst Sphere (Sold)
Weight: 1.7kg
Diameter: Approx 11cm
(Dm to enquire)

#sgcrystals #pinkamethyst #crystalshop #pink",1,66
150,150,2021-03-02 05:13:58,"Honey Calcite 🍯
•
Honey Calcite is a stone of empowerment that works with our Sacral and Solar Plexus Chakras Honey Calcite helps us regain our personal power by easing our troubles and worries during challenging times enabling us to realize we are strong enough to persevere through anything.",0,51
151,151,2021-02-28 10:36:28,"🇦🇷Rhodochrosite From Argentina 
(Available on 6th March (Sat) Live @ 8pm)
•
Rhodochrosite is a stone that integrates physical and spiritual energies, stimulating love and passion while energising the soul. Rhodochrosite opens the heart, lifting depression and encouraging a positive and cheerful outlook. It improves self worth and soothes emotional stress.",5,124
152,152,2021-02-27 05:01:15,"🇺🇾Uruguay Rainbow Amethyst🌈 (Sold Out)
(Available on 27th Feb Live @ 8pm)
•
Amethyst clusters and geodes are immensely popular and have amazing healing properties to rid your home and workplace from negative energy. They protect your energy and space from negativity. You can place them in the bedroom, living room, car, bathroom, or even in a meditation room to enhance positivity. On the physical level, amethyst strengthens the immune system and encourages inner strength.",0,37
153,153,2021-02-26 15:06:01,"🇺🇾Uruguay Amethyst Series 🌈
(Available on 27th Feb Live @ 8pm)
•
Tomorrow we doing OT 😊
See you guys tomorrow!",3,74
154,154,2021-02-26 09:56:04,"🇺🇾Esp Grade Amethyst Cutbase (Sold)
(Available on 27th Feb Live @ 8pm)
•
In feng shui, the amethyst is used for its purification qualities, as well as its ability to connect to higher planes of energy. It can be used to calm the emotions in a household where there are excessive arguments and misunderstandings. It can also help with study and learning.",2,54
155,155,2021-02-25 04:13:15,"🇺🇾Matte MultiColour Amethyst Egg(Sold)
(Available on 27th Feb @ 8pm Live)",4,48
156,156,2021-02-23 03:39:55,"🇺🇾Uruguay Angel Wing ( Sold )
(Available on 24th Feb Live @ 8pm)
•
Which is your Favourite Silver or Purple?👼",0,107
157,157,2021-02-23 03:14:46,"🇮🇳Anandalite ( Aurora Quartz )
(Available on 24th Feb Live @ 8pm)
•
Anandalite is a very high vibration crystal bringing joy & happiness. Activates the bodies natural healing mechanisms & energy vibration healing throughout the whole body. Enhances self awakening & helps realise true potential & full fill destiny. Facilitates life force energy & releases emotional blockages in the way of spiritual enlightenment. Works on all Chakras (energy centers). Aids connection to your higher knowing.",3,57
158,158,2021-02-21 06:51:18,"🇺🇾Uruguay Bicolour Amethyst Egg (Sold)
(Join Us Every Wednesday & Saturday Ohmou Live @ 8pm)
✨
Swipe left to see how sparkly it is✨",0,57
159,159,2021-02-20 19:42:53,"Quality Aquamarine Sphere🐬
•
Aquamarine crystals are beautiful stones with an energy that heightens courage, and aids clear communication with the Divine source of all that is, and increases your ability to handle grief.
•
Aquamarine Crystal
By assisting you to release anger and reduce stress, they may help you to make positive changes in your life. They may encourage you to embrace change, as well as granting you courage to go on. 
•
These lovely stones are powerful to assist self healing, and they have strong metaphysical properties that help you to let go of old emotional issues you may be holding on to.
•
They are useful healing crystals for you to use to help to relieve stress as they will also aid you to reduce the tension around a specific issue.",1,114
160,160,2021-02-20 03:27:11,"🇺🇾Uruguay Mini Geodes
Swipe left to see how mini they are🥳
(Available On 20th Feb @ 8pm Live)",0,76
161,161,2021-02-19 13:49:51,"🇺🇾Pink Amethyst Geode With Calcite (Sold)
(Available on 20th Feb Live @ 8pm)
•
See you guys tomorrow 🥳",5,65
162,162,2021-02-19 04:29:28,"🇧🇷Brazilian Citrine Tower(Sold Out)
(Available on 20th Feb @ 8pm Live)
•
Citrine is the light maker and the ultimate wealth crystal for manifestation. When you want to manifest more wealth and abundance, shift your mindset by bringing in the light with citrine. It helps you to open yourself up to embrace a more positive mindset.",3,108
163,163,2021-02-18 14:30:09,"🇺🇾Green Amethyst Pair Angel Wing👼(Sold)
(Available on 19th Feb @ 8pm on Story sale ) 
•
This pair of beautiful Amethyst wings are from Uruguay. These angel wings come with a stand specially made for them.",2,94
164,164,2021-02-18 09:13:58,"XL Pink Amethyst “Bowling” Sphere (Sold)
Weight: 4.7kg
Diameter: Approx 15cm
( Dm to enquire )
•
•
•
•
#pinkamethyst #pinkamethystsphere",0,51
165,165,2021-02-18 07:47:45,"🌗Moonstone Series🗿
(Available on 17th March @ 8pm SGT)
•
Mini Sphere
Sphere
Obelisk
Puffy Heart
•
A stone for “new beginnings”, Moonstone is a stone of inner growth and strength. It soothes emotional instability and stress, and stabilises the emotions, providing calmness. Moonstone enhances intuition, promotes inspiration, success and good fortune in love and business matters.",2,130
166,166,2021-02-16 05:07:32,"🇧🇷Pink Amethyst Sphere (Sold)
•
Pink Amethyst can help us to learn to view life experiences from a higher perspective and thus allow us to act with love and wisdom. The crystal's gentle, yet powerful energy can help us to become non-judgemental, to love and accept others as they are. Pink Amethyst provides protection against negative energies and entities. Placed over the Heart Chakra during relaxation, it can aid in releasing emotional traumas.
•

•
#pinkamethyst #pinkamethystsphere 
#sgsmallbusiness 
#crystalhealing 
#crystals",0,46
167,167,2021-02-16 03:42:29,"Sugar Coated Amethyst Geode With Stalactite( Eye of Wealth )( Sold )
(Available on 17th Feb @ 8pm)",1,61
168,168,2021-02-15 03:02:42,"Pink Amethyst Sphere With Jasper ( Sold )
(Available on 17th Feb @ 8pm)
•
•
•
•
•
•
#pinkamethyst #pinkamethystsphere #sgcrystals",1,54
169,169,2021-02-14 04:47:04,"Red Amethyst Geode ( Sold )
•
Amethyst is a natural tranquiliser, it relieves stress and strain, soothes irritability, balances mood swings, dispels anger, rage, fear and anxiety. Alleviates sadness and grief, and dissolves negativity. Amethyst activates spiritual awareness, opens intuition and enhances psychic abilities.",1,63
170,170,2021-02-13 04:03:48,"Aquamarine Puffy Heart & Sphere 
•
Aquamarine is a stone of courage.  Its calming energies reduce stress and quiet the mind.  Aquamarine has an affinity with sensitive people.  It can invoke tolerance of others and overcomes judgmentalism, giving support to those overwhelmed by responsibility.  Clarifies perception, sharpens the intellect and clears confusion.  Useful for closure on all levels.  Promotes self-expression.  Soothes fears and increases sensitivity.  Sharpens intuition and opens clairvoyance.  Wonderful for meditation.  Shields the aura and aligns the chakras.  Highly protective during pregnancy, it helps to guard both mother and baby from harm.  Discourages miscarriage.",6,123
171,171,2021-02-12 06:53:57,"🇺🇾Uruguay Amethyst Egg With Gold Specks 🔱(Sold)
•
Let us know in the comment section what do you think are the gold specks?",5,81
172,172,2021-02-10 17:22:41,"High Quality Labradorite Sphere & Puffy Heart (Sold Out)
•
A stone of transformation, Labradorite is a useful companion through change, imparting strength and perseverance.  It balances and protects the aura, raises consciousness and grounds spiritual energies.  Excellent for strengthening intuition - promoting psychic abilities.  Powerful in revealing the truth behind illusions, Labradorite banishes fears and insecurities, and strengthens faith in the self and trust in the universe.  It stimulates the imagination and calms an overactive mind, developing enthusiasm and new ideas.
Labradorite treats disorders of the eyes and brain, stimulates mental acuity, and relieves anxiety and stress.  It regulates metabolism, balances hormones and relieves menstrual tension.  Labradorite treats colds, gout, and rheumatism, lowers blood pressure, and aids in digestion",1,118
173,173,2021-02-10 08:40:54,"🇧🇷Pink Amethyst Sphere ( All Sold )
➕ Love
➕ Acceptance
➕ Intuition
➕ Balance
•
Join us every Wednesday & Saturday @ 8pm for our IG Live Show!
•
Tag a friend who you think would love to own a Pink Amethyst Sphere in the comment section!",4,129
174,174,2021-02-09 05:19:36,"This amethyst sphere flooded with lots of Iron( Golden Healer ), and came from our pink amethyst lot 🤣. What do you think we should name this as?( Sold )",6,66
175,175,2021-02-07 12:57:09,"If you can only choose one, which sphere (1 - 4) (All Sold )will you add to your collection?
•
We would like to take this opportunity to wish all of you an abundance of wealth, luck, health & happiness, and lastly, a prosperous Chinese New Year! 🍍",17,89
176,176,2021-02-07 04:14:40,"Juicy Amethyst Sphere Pac-Man ( Sold )
•
Amethyst sphere is a crystal that is shaped and polished into a spherical shape. Its shape is a symbol of wholeness, completion, karma, sense of oneness, and respect for cyclical energies. 
•
This can also be used as a crystal ball for divination. Your aura would love to settle to the frequencies that this sphere radiates into your surroundings. Its properties also strengthen your intuition. As a stone that heals, it relieves anxiety and loneliness. It adds glory to your home with its beautiful shape and texture. ‍",2,85
177,177,2021-02-05 13:03:25,"Rare Purple and Red Display Piece 
( Non Cement Backing )
•
(2.4kg) Collector Piece",0,43
178,178,2021-02-05 09:51:06,"Green Amethyst Egg 🥚 (Sold)
•
What’s your favourite colour for Amethyst Egg? Let us know in the comment section 😊",2,71
179,179,2021-02-04 11:51:08,"Pink Amethyst Sphere Pac-Man (Sold)
•
According to energy healers, the Pink Amethyst's pure, high-frequency energy stimulates the Heart Chakra, Third Eye, and Crown Chakra. Chrystal therapists are using Pink Amethyst to aid in the opening of the Heart Chakra. It can be especially beneficial for people enduring grief, sadness, and anxiety.",0,69
180,180,2021-02-04 09:43:23,"Matte Black Amethyst Geode (Sold)
•
Black amethyst is a darker natural version of amethyst due to hematite inclusions and a higher iron content found inside it's crystalline matrix. Amethyst has one of the strongest powers to rid your home of negative influences.",7,77
181,181,2021-02-04 04:05:28,"Pink Halite From Searles Lake in Southern California 💖
(Available on 6th March (Sat) Live @ 8pm)
•
Pink Halite is self-collected from the lake bed, during the fabulous, and long awaited field trip which happens once a year only, on the second Sunday in October. The color of halite ranges from pure white to a dark red. The crystals become colored by a microscopic fauna that thrives in the highly saline environment of the lake.
•
Pink Halite is a stone that pushes one to love every ounce of themselves and who they truly are. It's a strong stone that helps one release emotional strain weighing down on them daily.",1,178
182,182,2021-02-04 02:52:38,"🇧🇷Brazilian Rose Quartz Tower From Bahia
(Available on 6th March (Sat) Live @ 8pm)
•
It's a good idea to regularly clean and charge your crystals, as you would any other objects in your home. For rose quartz, you can charge this crystal under moonlight because it's related to yin and mother energy which is connected to the moon. If you can, it's more powerful on full moon or new moon.",0,79
183,183,2021-02-02 03:58:09,"Golden Healer Tower (Sold Out)
•
Golden Healer Quartz will restore your body's balance and encourage peace and harmony. It will help you remain in touch with the spiritual worlds, and it will activate your chakras to join your will with that of the Divine! This crystal will also align your yin and yang energies.",0,41
184,184,2021-02-01 08:34:14,"🇺🇾Uruguay Amethyst Egg
•
These are not easy to come by! All are unique in their own way, and you will not be able to find an exact same piece. Join us every Wednesday & Saturday 8pm on Ohmou IG Live Show!",0,78
185,185,2021-02-01 07:30:20,"🇺🇾Uruguay Amethyst Cupcakes (Sold)
This piece look like Kueh Pie Tee or Huat Kueh? 🤣",0,51
186,186,2021-02-01 04:32:31,"Golden Healer & Fire Quartz Sphere
•
Golden Healer Quartz helps you stay in control when dealing with challenging family dynamics. The energy of Golden Healer Quartz is not intended to heal your relationship with your family, but rather to help you cope with it. It offers you the emotional distance and perspective you need to stop yourself from falling into the old traps of the family drama paradigm. This crystal reminds you to be the one who shows up in a calmer and more open state of mind, and it calls on you to be the healer. With the clear mental state that this crystal provides, you will be able to partake in open communication and make rational decisions.
•
Fire Quartz is a gemstone with a meaning and properties of healing hurt feelings in the past. The holy flame can purify negative energy. If your energy is running to the things in the past, Fire Quartz is a good one to use. It would fill you with warm energy of love and let you make a bright future.",0,81
187,187,2021-01-29 06:01:15,"🇺🇾ESP Grade Amethyst Geode Money Bag 💰 (Sold)
•
Amethyst is an excellent crystal to have when you're serious about building your personal wealth. It will help with growing your business or sharing your abundance with the people you love.",1,58
188,188,2021-01-28 04:17:43,"Heart Selenite Plate 💖
•
Selenite is a calming stone that instils deep peace and is excellent for meditation or spiritual work. It assists judgement and insight. It clears confusion and aids in seeing the deeper picture. Selenite aligns the spinal column and promotes flexibility.
•
It is commonly used by crystal practitioners as a way to cleanse the body, mind and spirit of negativity and self-limitation--as well as cleansing other gemstones being used in healing practices.",10,92
189,189,2021-01-27 18:39:01,"🇲🇬Madagascar Rose Quartz Egg ( Sold out )
•
Rose Quartz is the stone of universal love. It restores trust and harmony in relationships, encouraging unconditional love. Rose Quartz purifies and opens the heart at all levels to promote love, self-love, friendship, deep inner healing and feelings of peace.",0,104
190,190,2021-01-21 09:12:08,"Lilac/Lavender Amethyst Cutbase (Sold)
•
Amethyst is an excellent crystal to have when you’re serious about building your personal wealth. It will help with growing your business or sharing your abundance with the people you love.
•
Amethyst will foster creative output, brilliant ideas, and dedicated work. It’s the ideal crystal to put on your work table or office desk so that your productivity will be high.",0,85
191,191,2021-01-21 04:15:45,"Fortune Cat ( 招财猫 )💰(Sold Out)
•
Left hand : Raised left paw brings in customers

Right hand :Raised Right paw brings good luck and wealth.",2,102
192,192,2021-01-18 08:32:10,"Sunstone Mini Tower ☀️
•
Sunstone instills good nature, heightens intuition and allows the real self to shine through happily. It dissipates fearfulness, alleviates stress and increases vitality. Encourages independence and originality. Especially helpful to those who have difficulty saying “No” to others.",3,76
193,193,2021-01-18 03:48:04,"Amethyst Phantom Sphere 🟣
•
Amethyst Phantom Quartz – This Phantom Quartz is the ideal crystal for helping groups of individuals who have become stuck, or bogged down. The Amethyst Phantom Quartz points throw off higher consciousness, facilitating, cooperative, solution finding style of energy. This has the effect of bringing the otherwise disparate group closer together to bring about positive changes supported by one and all – with love, understanding and empathy.",5,101
194,194,2021-01-17 14:00:21,"Aquamarine Mini Obelisk 💙 （Sold Out)
•
Aquamarine is a stone of courage.  Its calming energies reduce stress and quiet the mind.  Aquamarine has an affinity with sensitive people.  It can invoke tolerance of others and overcomes judgmentalism, giving support to those overwhelmed by responsibility.  Clarifies perception, sharpens the intellect and clears confusion.  Useful for closure on all levels.  Promotes self-expression.  Soothes fears and increases sensitivity.  Sharpens intuition and opens clairvoyance.  Wonderful for meditation.  Shields the aura and aligns the chakras.  Highly protective during pregnancy, it helps to guard both mother and baby from harm.  Discourages miscarriage.
•
Aquamarine is helpful to sore throats, swollen glands and thyroid problems.  It regulates hormones and growth.  Boosts the immune system and alleviates overreactions, such as hayfever or allergies.  Counteracts short- or long-sightedness.",0,100
195,195,2021-01-14 07:02:02,"Snowy Agate Sphere❄️ ( Sold )
•
Agate enhances mental function, improves concentration, enhances perception and analytical abilities. It is a soothing and calming gemstone that heals inner anger, anxiety and helps in the strengthening of relationships. Agate instills security and safety.",4,105
196,196,2021-01-11 04:35:58,"Larvikite / Marcasite / Smoky Quartz
🖤🖤🖤
This Wednesday Live @ 8pm 
•
Black is a protective color that actually gives you a sense of power. It makes you feel secure, daring, and physically powerful. Dark-colored crystals deepen your connection to the physical, natural world. They help relieve you of fears specifically associated with your physical existence here on Earth.",1,83
197,197,2021-01-08 03:31:21,"Brazilian Citrine Tower🇧🇷 ( Sold Out )
•
Citrine contains a solar quality of energy, this is why it is traditionally considered a good healing crystal for the solar plexus/third chakra issues. It can help strengthen self-esteem and a positive, vibrant flow of energy in and around one's body. Citrine is also considered helpful in improving digestion and strengthening one's physical endurance.
•
Throughout history and in many cultures citrine was known as the merchant's stone. This sure explains its associations with the energy of money. This also explains why citrine is considered a wealth attracting stone in feng shui.",9,140
198,198,2021-01-07 07:26:13,"Never seen before “Triangular” Clear Quartz XL Tower 🤣.
But... 😭 ( Sold Out )",2,70
199,199,2021-01-07 03:30:22,"Brazilian Cut Self Standing Cloud ☁️ ( Sold Out )
•
( Available on Live 9th Jan @ 8pm )
This is one puffy cloud that you definitely in your cloud collection! ☁️",6,96
200,200,2021-01-05 16:56:25,"🇧🇬Pyrites from Bulgaria Borieva Mine ( Sold Out )
🀄️🀄️
Pyrite Over the Business Card
The serious manifestation properties of Pyrite will help you draw money and prosperity your way, as well as success in your professional life. Not just for attracting wealth, this stone also creates a shield of protective energy, and blocks out the negative emotions and energy.",0,88
201,201,2021-01-04 05:31:50,"Pink Amethyst Geode 💕 ( Sold )
•
Keep a look out on our IG as we have not decided when to release it 🤣If you are collecting Amethyst Geodes, pink is definitely one of the colour worth collecting! 🙆🏻‍♀️",5,172
202,202,2020-12-31 11:46:38,"Amethyst Wing 👼( Sold Out )
•
Which is your favourite? 🥳
#amethyst #decor #crystalhealing #singaporedeco #giftsforfriends #housewarminggift",6,52
203,203,2020-12-31 09:08:30,"Red Amethyst ❤️ (大红儿) ( Sold )
•
Saturday ( 2nd Jan ) @ 8pm 🥳",0,82
